1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
23,17,17,20,20,20,22,92,79,0.7,1016,19,10,218,19,35
23,17,18,21,21,21,23,88,79,0.3,1014,20,10,218,19,36
23,17,19,22,22,22,24,84,78,0.4,1012,21,10,219,18,42
23,17,20,23,23,23,24,80,78,0.5,1010,23,10,219,17,50
23,17,20,23,23,23,26,79,81,0.3,1010,22,10,216,15,54
23,17,19,22,22,22,27,77,84,0.6,1009,21,10,212,13,59
23,17,19,21,21,21,28,76,88,0.8,1008,21,10,209,10,56
23,17,19,21,21,21,28,78,90,0.4,1008,20,10,220,11,56
23,17,19,20,20,20,29,80,91,1,1008,19,9,231,12,57
23,17,19,20,20,20,29,81,93,1.3,1008,19,9,242,13,57
23,17,18,19,19,19,31,83,92,0.6,1008,18,9,273,16,58
23,17,17,19,19,19,33,84,91,1.1,1009,18,8,304,18,60
19,10,16,18,18,18,35,86,90,1.4,1009,18,8,335,20,65
19,10,16,18,18,18,36,84,90,0.7,1009,17,9,335,20,67
19,10,15,17,17,17,37,83,90,0.2,1010,16,9,335,19,63
19,10,15,17,17,17,38,82,89,0.2,1010,16,10,336,19,58
19,10,14,16,16,16,39,87,88,0.1,1010,15,10,335,18,52
19,10,13,15,15,15,40,92,87,0.3,1011,14,9,334,17,52
19,10,12,14,14,14,41,97,86,0.4,1012,14,9,334,16,37
19,10,11,14,14,14,39,87,85,0.2,1013,13,10,336,16,33
19,10,11,13,13,13,37,78,83,0,1015,12,10,339,16,31
19,10,10,13,13,13,34,69,81,0,1016,12,10,341,17,30
19,10,10,14,14,14,30,53,77,0,1016,13,10,344,18,32
19,10,11,16,16,16,27,37,73,0,1016,15,10,347,19,37
19,10,12,17,17,17,23,22,68,0,1015,17,10,350,21,42
19,10,13,18,18,18,22,21,68,0,1015,17,10,350,18,43
19,10,13,19,19,19,21,21,68,0,1016,18,10,350,15,42
19,10,14,20,20,20,20,21,68,0,1016,19,10,350,13,43
19,10,13,19,20,19,20,23,70,0,1016,19,10,350,11,44
19,10,13,19,20,19,19,25,72,0,1016,18,10,350,10,44
19,10,12,18,19,18,19,27,74,0,1016,18,10,350,8,45
19,10,11,17,18,17,19,30,78,0,1016,17,10,349,7,44
19,10,10,16,17,16,19,33,81,0,1017,15,10,348,7,44
19,10,9,14,16,14,19,36,85,0,1017,14,10,347,6,45
19,10,9,13,14,13,18,32,86,0,1017,13,10,342,5,47
19,10,9,12,13,12,16,28,88,0,1017,11,10,336,5,51
20,9,9,11,11,11,15,24,89,0,1017,10,10,330,4,60
20,9,8,10,10,10,17,17,91,0,1017,9,10,325,4,61
20,9,8,9,9,9,18,11,93,0,1017,8,10,319,4,59
20,9,8,8,8,8,20,4,95,0,1017,7,10,314,4,54
20,9,8,8,8,8,21,3,94,0,1017,7,10,316,4,47
20,9,7,8,8,8,22,2,92,0,1017,8,10,318,5,41
20,9,7,8,9,8,23,1,91,0,1017,8,10,321,5,36
20,9,8,9,10,9,22,2,87,0,1018,9,10,319,6,34
20,9,8,11,11,11,21,2,83,0,1018,10,10,318,7,33
20,9,8,12,12,12,19,3,79,0,1018,11,10,317,8,33
20,9,9,14,14,14,18,2,73,0,1018,13,10,310,9,35
20,9,10,16,16,16,16,1,68,0,1018,15,10,304,11,41
20,9,10,18,18,18,14,0,62,0,1018,17,10,298,12,48
20,9,11,18,18,18,15,0,61,0,1017,18,10,291,11,47
20,9,11,19,19,19,16,0,59,0,1016,18,10,284,11,44
20,9,12,20,20,20,17,0,58,0,1015,19,10,278,10,44
20,9,11,19,19,19,19,0,58,0,1016,18,10,275,10,43
20,9,10,18,18,18,22,0,59,0,1016,17,10,273,9,43
20,9,9,16,17,16,24,0,59,0,1017,16,10,271,8,43
20,9,9,15,16,15,24,1,64,0,1017,15,10,271,6,43
20,9,8,14,15,14,24,2,69,0,1018,13,10,272,5,43
20,9,8,13,15,13,24,3,75,0,1018,12,10,272,3,45
20,9,9,12,13,12,22,5,79,0,1018,12,10,276,2,48
20,9,9,12,12,12,20,7,82,0,1018,11,10,280,1,51
18,11,9,11,11,11,18,10,86,0,1018,10,10,284,0,59
18,11,9,11,11,11,16,11,86,0,1018,10,10,291,0,60
18,11,9,11,11,11,15,13,86,0,1018,10,10,297,1,58
18,11,9,11,11,11,14,14,86,0,1018,10,10,304,1,52
18,11,9,11,11,11,13,22,85,0,1018,10,10,277,2,46
18,11,8,11,11,11,11,30,84,0,1018,10,10,249,2,40
18,11,8,11,11,11,10,37,84,0,1018,11,10,222,2,35
18,11,8,12,12,12,9,45,81,0,1019,11,10,165,3,33
18,11,8,13,13,13,9,52,78,0,1019,12,10,108,4,32
18,11,8,13,13,13,8,59,75,0,1020,13,10,51,5,31
18,11,8,15,15,15,9,56,69,0,1020,14,10,57,8,34
18,11,8,16,16,16,9,52,63,0,1020,15,10,63,10,39
18,11,8,17,17,17,10,49,57,0,1021,16,10,69,13,45
18,11,9,18,18,18,10,54,58,0,1020,17,10,101,12,44
18,11,10,18,18,18,11,59,60,0,1020,18,10,133,12,43
18,11,11,19,19,19,11,63,61,0,1020,18,10,165,12,43
18,11,12,19,19,19,13,63,66,0,1020,18,10,229,10,44
18,11,13,19,19,19,15,64,71,0,1020,18,10,292,9,44
18,11,14,18,18,18,17,64,76,0,1020,18,10,356,8,44
18,11,14,18,18,18,19,57,79,0,1021,17,10,320,9,44
18,11,14,17,17,17,21,50,81,0,1021,16,10,283,9,44
18,11,14,17,17,17,24,43,83,0,1021,16,10,247,10,46
18,11,13,16,16,16,24,50,84,0,1021,16,10,171,12,48
18,11,13,16,16,16,24,57,84,0,1022,15,10,95,13,52
21,14,13,16,16,16,24,64,85,0,1022,15,10,20,14,60
21,14,12,15,15,15,26,74,85,0,1021,15,10,18,14,61
21,14,12,15,15,15,27,84,86,0,1021,14,10,15,15,58
21,14,12,15,15,15,28,94,87,0,1021,14,10,13,15,53
21,14,12,15,15,15,28,89,88,0,1021,14,10,13,14,46
21,14,12,14,14,14,27,85,88,0,1021,14,10,14,13,40
21,14,12,14,14,14,27,80,89,0,1021,14,10,14,13,35
21,14,13,15,15,15,26,76,86,0,1022,14,10,21,12,32
21,14,13,16,16,16,24,71,84,0,1022,15,10,27,12,31
21,14,13,17,17,17,23,67,82,0,1022,16,10,34,11,31
21,14,14,18,18,18,23,65,76,0,1022,17,10,44,13,33
21,14,14,19,19,19,22,63,71,0.1,1022,19,10,54,15,38
21,14,14,21,21,21,22,60,66,0.1,1022,20,10,64,18,43
21,14,14,21,21,21,22,63,65,0.1,1022,20,10,68,18,43
21,14,14,21,21,21,23,66,64,0.1,1022,20,10,73,18,41
21,14,14,21,21,21,23,68,63,0.1,1022,21,10,78,18,42
21,14,14,21,21,21,24,63,66,0,1022,20,10,78,17,44
21,14,14,20,20,20,24,58,69,0.1,1021,19,10,78,16,46
21,14,14,19,19,19,24,52,72,0.1,1021,19,10,78,16,48
21,14,14,19,19,19,23,47,76,0,1021,18,10,74,14,50
21,14,14,18,18,18,22,42,79,0,1022,17,10,70,13,50
21,14,14,17,17,17,21,37,82,0,1022,17,10,66,12,52
21,14,14,17,17,17,20,35,83,0,1021,16,10,65,11,54
21,14,13,17,17,17,18,32,83,0,1021,16,10,64,10,56
23,15,13,16,16,16,17,30,84,0,1021,16,10,64,9,62
23,15,14,17,17,17,17,35,84,0,1020,16,10,65,9,64
23,15,14,17,17,17,18,39,84,0,1020,16,10,67,8,62
23,15,14,17,17,17,19,44,84,0,1020,16,10,68,8,56
23,15,14,17,17,17,19,44,84,0,1020,16,10,73,8,50
23,15,14,17,17,17,20,43,85,0,1019,16,10,77,8,43
23,15,14,17,17,17,21,43,85,0,1019,16,10,82,8,37
23,15,14,17,17,17,21,48,84,0,1019,17,10,86,9,34
23,15,15,18,18,18,20,53,82,0,1019,17,10,90,10,32
23,15,15,19,19,19,20,58,80,0,1019,18,10,94,11,31
23,15,16,20,20,20,20,67,75,0,1019,20,10,99,13,33
23,15,16,22,22,22,20,75,70,0,1019,21,10,104,16,37
23,15,17,24,24,24,20,84,65,0,1019,23,10,109,18,41
23,15,17,24,24,24,20,79,66,0,1020,23,10,111,19,41
23,15,17,24,24,24,21,74,66,0,1020,23,10,114,19,43
23,15,17,24,24,24,21,69,66,0,1021,23,10,117,20,47
23,15,16,23,23,23,21,65,68,0,1021,22,10,113,19,50
23,15,16,23,23,23,21,60,69,0,1021,22,9,110,18,53
23,15,16,22,22,22,22,55,71,0,1021,21,9,106,17,55
23,15,16,21,21,21,21,44,74,0,1021,20,10,100,15,57
23,15,16,20,20,20,21,33,78,0,1021,20,10,94,12,60
23,15,16,20,20,20,21,21,81,0,1021,19,10,87,10,62
23,15,17,19,19,19,21,23,84,0,1021,19,10,92,9,63
23,15,17,19,19,19,21,24,86,0,1020,18,10,96,8,63
23,17,17,19,19,19,21,25,89,0,1020,18,10,100,8,67
23,17,17,19,19,19,21,33,91,0,1020,18,10,101,7,67
23,17,18,19,19,19,21,41,93,0.1,1020,18,10,102,6,64
23,17,18,19,19,19,22,49,96,0.1,1019,18,10,102,5,59
23,17,17,18,18,18,21,56,96,0,1019,18,9,98,5,55
23,17,17,18,18,18,21,63,96,0.4,1019,17,9,93,5,49
23,17,17,18,18,18,21,70,96,0.5,1018,17,9,88,5,44
23,17,17,19,19,19,21,71,92,0.2,1018,18,9,89,6,40
23,17,17,19,19,19,21,73,89,0.6,1018,18,9,89,8,38
23,17,17,20,20,20,20,74,85,0.8,1018,19,9,89,9,37
23,17,16,21,21,21,20,75,79,0.4,1018,20,9,92,12,36
23,17,16,22,22,22,19,77,73,0.4,1017,21,9,94,14,38
23,17,16,23,23,23,19,78,67,0.5,1017,23,9,96,17,39
23,17,16,24,24,24,18,78,67,0.2,1017,23,9,101,16,40
23,17,17,24,24,24,18,77,68,0.2,1016,23,9,106,15,47
23,17,17,24,24,24,17,77,68,0.3,1016,23,9,110,14,53
23,17,18,24,24,24,16,76,72,0.2,1016,23,9,114,12,57
23,17,18,24,24,23,16,76,76,0.3,1017,23,9,118,10,60
23,17,19,24,24,23,15,75,79,0.4,1017,23,9,122,8,64
23,17,19,22,23,22,14,74,82,0.2,1017,22,10,124,8,67
23,17,18,21,22,21,13,73,86,0.2,1016,21,10,125,8,68
23,17,18,21,22,21,12,72,89,0.3,1016,20,10,127,8,67
23,17,18,20,21,20,10,65,91,0.1,1017,20,10,152,6,65
23,17,18,20,20,20,8,59,94,0.1,1017,19,10,177,4,65
25,17,19,19,19,19,6,52,97,0.2,1017,18,10,202,2,67
25,17,18,19,19,19,6,39,97,0.1,1017,18,10,245,2,66
25,17,18,19,19,19,5,25,96,0,1017,18,10,288,1,63
25,17,18,19,19,19,5,11,96,0,1017,18,10,332,1,60
25,17,18,18,18,18,7,9,95,0,1017,18,10,329,2,56
25,17,18,18,18,18,9,8,95,0,1017,17,10,325,4,51
25,17,17,18,18,18,11,6,94,0,1017,17,10,322,5,45
25,17,17,18,18,18,10,6,90,0,1017,18,10,293,7,41
25,17,16,19,19,19,9,6,86,0,1018,18,10,263,10,37
25,17,16,19,19,19,8,7,81,0,1018,18,10,233,12,36
25,17,16,20,20,20,7,6,77,0,1017,19,10,179,13,35
25,17,16,21,21,21,5,6,72,0,1017,21,10,125,13,35
25,17,16,23,23,23,4,6,68,0,1017,22,10,71,14,36
25,17,17,24,24,24,6,9,67,0,1016,23,10,116,12,37
25,17,18,25,25,25,7,13,65,0,1016,24,10,160,10,45
25,17,19,26,26,26,9,17,64,0,1016,25,10,205,8,53
25,17,19,25,25,25,12,21,67,0,1016,24,10,217,8,59
25,17,19,24,24,24,15,25,70,0,1015,24,10,228,9,64
25,17,19,24,24,24,18,30,72,0,1015,23,10,240,10,69
25,17,18,23,23,23,20,22,77,0,1016,22,10,253,9,73
25,17,18,21,21,21,22,14,81,0,1016,21,10,267,7,76
25,17,18,20,20,20,23,6,85,0,1016,20,10,280,6,78
25,17,18,20,20,20,22,6,88,0,1016,19,10,290,5,79
25,17,18,19,19,19,21,7,90,0,1017,18,10,299,4,76
25,16,18,19,19,19,20,8,93,0,1017,18,10,309,3,74
25,16,17,18,18,18,20,8,94,0,1016,18,10,316,3,72
25,16,17,18,18,18,19,7,96,0,1016,17,10,323,3,67
25,16,17,18,18,18,19,7,98,0,1016,17,10,330,4,63
25,16,17,17,17,17,19,7,98,0,1016,17,10,334,4,59
25,16,17,17,17,17,19,7,97,0,1016,16,10,339,5,52
25,16,17,17,17,17,19,7,97,0,1017,16,10,343,6,45
25,16,17,18,18,18,18,7,94,0,1017,17,10,307,7,40
25,16,17,18,18,18,18,8,91,0,1018,17,10,272,8,37
25,16,17,19,19,19,17,9,89,0,1018,18,10,236,8,35
25,16,17,20,20,20,15,13,83,0,1018,19,10,162,9,36
25,16,18,22,22,22,13,17,78,0,1018,21,10,89,9,41
25,16,18,23,23,23,12,21,73,0,1017,23,10,15,9,45
25,16,18,24,24,24,11,34,70,0,1017,23,10,25,11,45
25,16,18,25,25,25,11,47,68,0,1016,24,10,36,13,44
25,16,18,25,25,25,10,60,65,0,1016,25,10,46,15,45
25,16,18,24,24,24,12,67,69,0,1016,24,10,65,13,49
25,16,19,24,24,24,13,74,72,0.1,1016,23,10,84,12,52
25,16,19,23,23,23,15,81,76,0.2,1016,22,10,103,10,56
25,16,18,22,22,22,16,74,80,0.1,1017,21,11,105,7,60
25,16,18,21,21,21,17,67,84,0.2,1017,20,12,107,4,63
25,16,18,20,20,20,18,59,88,0.3,1017,19,13,109,0,67
25,16,18,19,19,19,18,59,89,0.1,1017,19,16,102,0,69
25,16,18,19,19,19,18,59,90,0.1,1018,18,18,95,1,70
24,15,18,19,19,19,18,59,91,0.1,1018,18,20,88,1,74
24,15,17,18,18,18,18,52,92,0.1,1017,18,19,77,1,75
24,15,17,18,18,18,17,45,93,0.1,1017,17,18,66,1,71
24,15,17,18,18,18,17,38,94,0.1,1017,17,17,56,1,65
24,15,16,17,17,17,15,28,94,0,1017,17,14,41,2,56
24,15,16,17,17,17,14,18,94,0,1017,16,12,26,3,49
24,15,16,17,17,17,13,8,94,0,1018,16,10,12,4,43
24,15,16,17,17,17,14,8,91,0,1018,17,10,13,6,38
24,15,16,18,18,18,15,8,88,0,1018,17,10,14,7,36
24,15,16,19,19,19,15,9,84,0,1019,18,10,15,9,35
24,15,17,21,21,21,15,9,79,0,1018,20,10,23,12,36
24,15,17,22,22,22,15,8,73,0,1018,22,10,31,16,40
24,15,18,24,24,24,15,8,67,0,1018,24,10,39,19,45
24,15,18,25,25,25,17,9,66,0,1018,24,10,47,18,43
24,15,18,25,25,25,18,9,65,0,1018,24,10,55,18,43
24,15,18,25,25,25,19,10,64,0,1018,24,10,62,17,46
24,15,18,25,25,25,21,9,68,0,1018,24,10,67,16,51
24,15,18,24,24,24,22,8,71,0,1018,23,10,72,15,54
24,15,18,24,24,24,23,7,74,0,1018,23,10,76,13,58
24,15,18,22,22,22,24,6,79,0,1018,22,10,76,11,62
24,15,18,21,21,21,24,5,84,0,1019,20,10,76,8,64
24,15,18,20,20,20,25,5,89,0,1019,19,10,76,6,65
24,15,18,19,19,19,24,4,89,0,1019,18,10,74,5,67
24,15,17,18,18,18,24,4,90,0,1020,18,10,71,5,69
26,19,17,18,18,18,23,3,90,0,1020,17,10,69,5,73
26,19,16,17,17,17,23,2,91,0,1019,17,10,67,4,74
26,19,16,17,17,17,23,2,91,0,1019,16,10,66,4,71
26,19,16,17,17,17,23,1,92,0,1019,16,10,64,4,64
26,19,16,17,17,17,23,1,91,0,1019,16,10,61,4,56
26,19,16,17,17,17,23,0,91,0,1019,16,10,58,4,48
26,19,16,17,17,17,23,0,90,0,1019,17,10,55,5,41
26,19,16,18,18,18,23,0,88,0,1019,18,10,53,7,37
26,19,17,19,19,19,24,0,85,0,1020,19,10,51,10,35
26,19,17,20,20,20,24,1,83,0,1020,20,10,49,13,33
26,19,17,22,22,22,24,1,77,0,1020,21,10,57,15,35
26,19,18,24,24,24,24,1,71,0,1020,23,10,64,16,39
26,19,18,26,26,25,24,1,65,0,1020,25,10,72,18,44
26,19,17,26,26,25,24,1,63,0,1020,25,10,74,18,43
26,19,17,26,26,25,25,0,60,0,1020,25,10,77,18,43
26,19,16,26,26,26,25,0,58,0,1020,25,10,79,18,47
26,19,17,26,26,25,25,1,62,0,1020,25,10,79,15,50
26,19,17,25,25,24,25,1,65,0,1019,24,10,78,13,53
26,19,17,25,25,24,24,2,69,0,1019,23,10,78,11,56
26,19,17,24,24,23,25,3,71,0,1020,22,10,76,11,58
26,19,17,22,23,22,25,5,73,0,1020,21,10,75,11,61
26,19,16,21,23,21,26,6,74,0,1021,21,10,74,12,64
26,19,16,20,21,20,26,7,77,0,1021,20,10,75,9,66
26,19,16,19,20,19,26,8,81,0,1021,19,10,76,7,68
26,20,16,18,18,18,27,10,84,0,1021,18,10,77,5,71
26,20,16,18,18,18,27,18,85,0,1020,17,10,76,5,72
26,20,15,18,18,18,27,27,87,0,1020,17,10,75,4,69
26,20,15,17,17,17,27,36,89,0,1020,17,10,74,4,62
26,20,16,18,18,18,27,43,88,0,1020,17,10,74,5,55
26,20,16,18,18,18,27,49,87,0,1020,18,10,73,6,47
26,20,16,19,19,19,27,56,86,0,1020,18,10,73,8,41
26,20,17,20,20,20,27,50,83,0,1020,19,10,75,10,36
26,20,17,20,20,20,27,44,81,0,1020,20,10,77,12,34
26,20,18,21,21,21,27,37,78,0,1020,21,10,80,14,33
26,20,18,23,23,22,27,37,74,0,1019,22,10,82,15,33
26,20,18,24,24,24,26,36,70,0,1019,23,10,85,17,38
26,20,18,25,25,25,26,36,67,0,1019,24,10,87,18,43
26,20,18,25,25,25,27,31,66,0,1019,24,10,87,18,42
26,20,18,26,26,25,27,26,65,0,1020,25,10,88,19,43
26,20,18,26,26,25,28,21,64,0,1020,25,10,88,20,46
26,20,18,25,25,25,27,18,67,0,1020,24,10,88,18,50
26,20,18,25,25,24,27,15,70,0,1019,24,10,87,15,53
26,20,19,24,24,23,26,12,74,0,1019,23,10,87,13,55
26,20,18,24,24,23,26,15,76,0,1019,22,10,85,13,58
26,20,18,22,23,22,26,18,78,0,1020,22,10,83,13,60
26,20,18,21,23,21,26,21,80,0,1021,21,10,81,13,63
26,20,18,21,22,21,26,21,83,0,1021,20,10,80,10,66
26,20,18,20,21,20,25,21,86,0,1021,20,10,80,8,67
26,21,18,20,20,20,25,21,89,0,1021,19,10,79,6,71
26,21,17,19,19,19,25,28,88,0,1021,19,10,79,5,72
26,21,17,19,19,19,24,36,88,0,1021,18,10,80,3,69
26,21,16,19,19,19,24,43,88,0,1021,18,10,81,1,62
26,21,16,18,18,18,25,51,89,0,1021,18,10,77,1,55
26,21,16,18,18,18,25,58,89,0,1021,17,10,74,1,47
26,21,16,18,18,18,26,66,90,0,1021,17,10,70,1,42
26,21,16,19,19,19,26,57,87,0,1021,18,10,71,4,37
26,21,16,19,19,19,25,48,85,0.1,1021,18,10,71,6,35
26,21,17,20,20,20,25,40,83,0.1,1022,19,10,72,8,34
26,21,17,21,21,21,24,52,78,0,1021,20,10,80,12,34
26,21,18,22,22,22,23,64,74,0.1,1021,22,10,87,17,40
26,21,18,24,24,24,23,76,69,0.1,1021,23,10,95,21,44
26,21,18,24,24,24,23,77,69,0.1,1021,23,10,95,22,43
26,21,18,24,24,24,23,78,68,0,1021,23,10,94,22,43
26,21,18,24,24,24,23,79,68,0,1022,24,10,94,22,48
26,21,18,24,24,24,24,81,70,0,1022,23,10,89,22,52
26,21,18,24,24,23,24,82,71,0.1,1022,22,9,84,21,56
26,21,17,22,23,22,25,83,73,0.1,1023,22,9,79,21,60
26,21,18,21,23,21,26,75,76,0.1,1022,21,11,75,18,62
26,21,18,21,22,21,27,66,79,0,1022,20,12,70,15,64
26,21,18,20,22,20,28,57,82,0,1022,20,13,66,13,66
26,21,18,20,21,20,28,50,85,0,1022,20,15,65,11,68
26,21,18,20,21,20,28,42,87,0,1022,19,17,64,9,69
26,22,18,20,20,20,28,34,90,0,1023,19,20,64,7,70
26,22,18,19,19,19,28,41,91,0,1022,19,20,62,7,71
26,22,18,19,19,19,28,48,91,0,1022,18,20,61,8,67
26,22,18,19,19,19,28,54,91,0,1022,18,20,59,8,61
26,22,18,19,20,19,29,50,90,0,1022,19,19,56,9,55
26,22,18,20,20,20,29,46,89,0,1022,19,19,53,10,50
26,22,18,20,21,20,30,41,87,0,1023,19,19,50,11,44
26,22,18,21,22,21,30,46,84,0,1023,20,19,52,14,40
26,22,18,21,23,21,30,50,81,0.1,1023,21,18,54,17,37
26,22,18,22,24,22,31,55,77,0.1,1023,22,18,55,21,36
26,22,18,24,24,23,31,59,74,0,1023,22,18,58,22,35
26,22,18,24,24,23,31,64,71,0.1,1023,23,18,61,24,37
26,22,18,25,25,24,31,68,69,0.2,1023,24,17,64,26,38
26,22,18,25,25,25,31,67,68,0.1,1023,24,18,65,26,39
26,22,18,26,26,25,31,67,67,0.1,1023,25,18,66,26,46
26,22,19,26,26,26,32,67,66,0.1,1023,25,18,67,26,50
26,22,18,26,26,25,32,54,68,0.1,1023,24,18,66,25,53
26,22,18,25,25,24,32,40,70,0,1023,24,19,65,24,58
26,22,18,24,24,24,32,27,72,0,1022,23,19,64,24,60
26,22,18,24,24,23,33,29,73,0,1023,23,19,64,22,63
26,22,18,24,24,23,35,31,75,0,1023,22,19,63,20,64
26,22,18,22,24,22,36,33,77,0,1023,22,19,63,18,65
26,22,18,22,23,22,35,37,78,0,1023,21,19,64,17,64
26,22,18,21,23,21,35,41,79,0,1023,21,19,66,15,62
26,23,18,21,22,21,35,45,80,0,1023,21,19,67,14,65
26,23,18,21,23,21,34,49,80,0,1023,21,16,69,15,64
26,23,18,21,23,21,33,54,81,0,1023,21,13,72,17,61
26,23,18,21,23,21,32,59,81,0,1023,21,10,74,19,58
26,23,18,21,23,21,32,61,82,0,1022,21,11,76,18,55
26,23,19,21,23,21,31,64,83,0,1022,21,12,77,18,50
26,23,19,22,22,22,30,67,84,0,1022,21,12,78,17,45
26,23,19,22,23,22,31,68,81,0,1022,22,13,80,18,42
26,23,18,24,24,23,31,69,78,0.1,1022,22,14,82,19,40
26,23,18,25,25,23,32,69,75,0.1,1022,23,14,84,20,38
26,23,18,25,25,24,32,75,72,0,1022,23,14,86,21,38
26,23,18,25,25,24,32,81,70,0.1,1022,24,13,88,22,38
26,23,18,25,25,25,32,87,67,0.2,1022,24,12,89,24,39
26,23,18,26,26,25,32,87,66,0.1,1022,25,14,89,24,40
26,23,18,26,26,25,33,86,65,0,1022,25,16,89,25,47
26,23,18,26,26,26,33,86,64,0,1022,25,18,89,26,54
26,23,18,26,26,25,33,78,67,0,1022,24,18,89,24,58
26,23,19,25,25,24,32,71,70,0,1022,24,17,88,21,62
26,23,19,24,24,24,31,63,73,0,1021,23,17,87,19,65
26,23,19,24,24,23,32,55,76,0,1021,23,17,87,18,67
26,23,19,24,24,23,32,48,79,0,1022,22,16,86,18,67
26,23,19,22,24,22,32,41,81,0,1022,22,15,85,17,63
26,23,19,22,23,22,33,53,83,0,1021,21,13,88,17,63
26,23,19,22,23,22,33,65,85,0,1021,21,12,92,17,63
25,22,19,21,22,21,34,77,86,0,1021,21,10,95,17,66
25,22,19,21,23,21,34,73,86,0,1021,21,10,99,17,68
25,22,19,21,23,21,34,70,85,0,1021,21,10,102,17,67
25,22,19,21,23,21,34,66,85,0,1021,21,10,106,18,64
25,22,19,21,23,21,32,59,87,0,1020,21,10,107,16,59
25,22,19,21,22,21,31,52,89,0,1020,20,10,108,15,52
25,22,19,21,22,21,29,46,91,0,1020,20,10,109,13,46
25,22,19,21,23,21,28,44,88,0,1020,21,10,109,13,43
25,22,19,22,24,22,27,42,85,0,1020,22,10,108,14,40
25,22,19,25,25,23,26,40,82,0,1020,23,10,107,14,39
25,22,19,25,25,24,27,47,79,0,1020,23,11,109,15,40
25,22,19,25,25,24,27,53,76,0.2,1020,24,11,110,17,45
25,22,19,26,26,25,27,60,73,0.2,1020,24,12,112,18,49
25,22,20,26,26,25,27,62,73,0.1,1020,24,13,114,18,48
25,22,20,26,26,25,27,64,74,0.2,1020,24,15,116,18,48
25,22,20,26,26,25,27,66,74,0.3,1020,25,16,117,18,50
25,22,20,26,26,25,26,73,75,0.2,1020,24,16,118,16,52
25,22,20,25,25,25,25,79,75,0.2,1020,24,16,119,15,53
25,22,20,25,25,24,24,85,76,0.2,1020,24,16,120,13,54
25,22,20,25,25,24,24,82,79,0.1,1019,23,15,116,12,57
25,22,20,25,25,24,23,80,83,0.1,1019,23,14,111,12,57
25,22,21,25,25,23,22,77,86,0.1,1019,23,14,107,11,58
25,22,21,24,24,23,22,70,87,0,1019,23,12,106,11,63
25,22,21,24,24,23,22,64,87,0,1018,22,11,106,10,66
27,23,21,23,23,23,23,57,88,0,1018,22,9,106,9,72
27,23,21,23,23,23,24,53,88,0,1018,22,9,111,9,73
27,23,21,23,23,23,26,49,89,0,1017,22,10,116,9,71
27,23,21,23,23,23,28,46,89,0,1017,22,10,120,9,65
27,23,20,23,23,23,29,58,89,0,1017,22,9,124,10,58
27,23,20,22,23,22,30,70,89,0.4,1017,22,9,127,11,51
27,23,20,22,23,22,30,82,88,0.5,1017,22,9,130,12,45
27,23,20,24,24,23,32,82,86,0.2,1018,22,9,136,14,42
27,23,20,25,25,23,34,82,83,1.1,1018,23,9,142,16,40
27,23,20,26,26,24,36,82,80,1.5,1018,24,8,148,17,39
27,23,20,26,26,25,37,77,77,0.7,1018,25,8,152,18,40
27,23,21,27,27,26,38,71,73,1.2,1019,26,8,157,18,45
27,23,21,28,28,27,39,66,69,1.6,1019,27,8,162,19,50
27,23,20,28,28,27,36,57,68,0.8,1018,27,9,162,20,49
27,23,20,28,28,27,32,49,67,0,1018,27,11,162,21,50
27,23,20,28,28,27,28,40,67,0,1018,27,12,162,22,55
27,23,20,27,27,26,27,45,70,0,1018,26,13,162,20,59
27,23,20,26,26,25,26,49,74,0.1,1018,25,14,162,17,61
27,23,20,25,25,25,24,54,77,0.1,1018,24,14,162,15,64
27,23,20,24,24,24,22,47,81,0,1018,23,13,163,12,66
27,23,20,23,23,23,20,39,85,0.2,1018,22,11,164,10,68
27,23,20,22,22,22,18,31,90,0.2,1018,21,10,165,7,71
27,23,20,21,21,21,18,48,92,0.1,1018,21,9,161,6,74
27,23,21,21,21,21,18,65,94,0.5,1017,20,9,157,5,76
24,18,21,21,21,21,17,81,96,0.7,1017,20,9,153,4,79
24,18,20,20,20,20,18,83,97,0.4,1017,20,9,159,3,80
24,18,20,20,20,20,19,84,98,0.4,1017,19,9,164,3,77
24,18,20,20,20,20,21,85,99,0.5,1017,19,9,170,3,70
24,18,20,20,20,20,19,85,98,0.3,1016,19,9,178,2,62
24,18,20,20,20,20,18,85,98,0.1,1016,20,10,186,1,55
24,18,20,21,21,21,17,85,98,0.1,1016,20,10,195,1,48
24,18,20,21,21,21,16,84,94,0.1,1016,21,11,201,3,45
24,18,20,22,22,22,15,83,90,0.2,1017,21,11,208,5,42
24,18,20,23,23,23,14,81,86,0.3,1017,22,12,215,7,41
24,18,20,23,23,23,15,75,83,0.1,1017,22,11,230,11,42
24,18,20,23,23,23,15,69,81,0.6,1018,22,11,246,15,47
24,18,19,23,23,23,15,63,78,0.8,1018,22,10,261,19,52
24,18,19,22,22,22,19,64,82,0.4,1018,21,10,245,21,50
24,18,18,20,20,20,22,66,86,1,1017,20,10,228,22,48
24,18,18,19,19,19,26,67,90,1.3,1017,18,10,212,23,48
24,18,17,19,19,19,29,76,90,0.6,1017,18,10,145,20,49
24,18,17,19,19,19,32,85,90,1.3,1016,18,10,78,17,50
24,18,17,19,19,19,35,94,90,1.7,1016,18,10,11,14,50
